DATE,Block,Plot,AMDU,ASNU,BRRU,CORA,DG,ERCI,LATR,NONE,OTHER,SCAR
2017,3,UN,1.9021739130434785,0.4076086956521739,9.375,2.309782608695652,1.766304347826087,0.9510869565217392,0.9510869565217392,77.30978260869566,2.989130434782609,2.0380434782608696
2017,3,US,0.4076086956521739,0.0,9.103260869565217,0.6793478260869565,2.309782608695652,0.2717391304347826,2.1739130434782608,77.58152173913044,3.804347826086957,3.6684782608695654
2017,4,BN,0.0,0.0,4.076086956521739,0.5434782608695652,0.2717391304347826,1.358695652173913,0.5434782608695652,87.77173913043478,3.804347826086957,1.6304347826086956
2017,4,BS,1.358695652173913,0.0,3.532608695652174,1.0869565217391304,0.5434782608695652,0.2717391304347826,0.5434782608695652,86.41304347826086,2.989130434782609,3.260869565217391
2017,4,RN,0.0,0.2717391304347826,6.25,0.0,0.0,2.1739130434782608,0.8152173913043478,83.96739130434783,3.804347826086957,2.717391304347826
2017,4,RS,0.0,0.2717391304347826,5.163043478260869,0.2717391304347826,0.8152173913043478,2.989130434782609,1.0869565217391304,80.70652173913044,2.1739130434782608,6.521739130434782
2017,4,UN,2.1739130434782608,0.0,5.978260869565218,0.8152173913043478,0.2717391304347826,0.1358695652173913,0.6793478260869565,87.36413043478261,2.1739130434782608,0.4076086956521739
2017,4,US,1.9021739130434785,0.0,5.163043478260869,0.9510869565217392,0.0,0.2717391304347826,1.766304347826087,82.33695652173914,4.755434782608696,2.8532608695652173
2017,5,BN,1.9021739130434785,0.2717391304347826,6.7934782608695645,0.2717391304347826,2.1739130434782608,0.8152173913043478,1.358695652173913,79.07608695652173,3.532608695652174,3.804347826086957
2017,5,BS,0.0,0.2717391304347826,4.076086956521739,0.2717391304347826,1.6304347826086956,1.0869565217391304,1.0869565217391304,79.8913043478261,2.1739130434782608,9.510869565217392
2017,5,RN,0.5434782608695652,0.5434782608695652,6.7934782608695645,0.0,0.0,2.1739130434782608,0.0,81.25,3.532608695652174,5.163043478260869
2017,5,RS,0.0,0.0,0.8152173913043478,0.0,0.0,2.4456521739130435,0.0,89.13043478260869,2.4456521739130435,5.163043478260869
2017,5,UN,1.2228260869565217,0.0,7.336956521739131,1.6304347826086956,0.9510869565217392,0.1358695652173913,2.5815217391304346,78.53260869565217,4.755434782608696,2.8532608695652173
2017,5,US,1.0869565217391304,0.0,4.755434782608696,1.766304347826087,0.6793478260869565,0.2717391304347826,1.0869565217391304,84.91847826086956,3.532608695652174,1.9021739130434785
2018,1,BN,0.0,0.2717391304347826,5.434782608695652,0.0,0.0,3.532608695652174,0.0,86.41304347826086,1.358695652173913,2.989130434782609
2018,1,BS,0.0,0.2717391304347826,4.619565217391304,0.0,0.0,1.6304347826086956,0.2717391304347826,82.88043478260869,2.989130434782609,7.336956521739131
2018,1,RN,0.0,0.2717391304347826,5.706521739130435,0.0,0.0,3.804347826086957,0.0,81.25,2.4456521739130435,6.521739130434782
2018,1,RS,0.2717391304347826,0.0,3.804347826086957,0.0,0.0,4.076086956521739,0.5434782608695652,86.1413043478261,0.8152173913043478,4.3478260869565215
2018,1,UN,0.9510869565217392,0.1358695652173913,5.570652173913043,1.9021739130434785,0.0,0.2717391304347826,0.8152173913043478,83.96739130434783,2.309782608695652,4.076086956521739
2018,1,US,1.2228260869565217,0.1358695652173913,5.978260869565218,3.125,0.0,0.2717391304347826,0.6793478260869565,83.96739130434783,1.6304347826086956,2.989130434782609
2018,2,BN,0.8152173913043478,0.0,8.423913043478262,0.0,0.0,1.0869565217391304,0.5434782608695652,86.68478260869566,2.1739130434782608,0.2717391304347826
2018,2,BS,0.0,0.0,5.706521739130435,0.8152173913043478,0.0,1.358695652173913,0.5434782608695652,88.04347826086956,2.717391304347826,0.8152173913043478
2018,2,RN,0.2717391304347826,0.0,7.880434782608696,0.0,0.0,1.6304347826086956,1.0869565217391304,86.41304347826086,1.6304347826086956,1.0869565217391304
2018,2,RS,0.8152173913043478,0.0,7.608695652173914,0.0,0.0,0.2717391304347826,0.0,83.96739130434783,1.9021739130434785,5.434782608695652
2018,2,UN,1.358695652173913,0.4076086956521739,6.521739130434782,2.309782608695652,0.0,0.5434782608695652,1.2228260869565217,81.92934782608695,2.0380434782608696,3.6684782608695654
2018,2,US,1.358695652173913,0.1358695652173913,8.423913043478262,1.6304347826086956,0.0,0.1358695652173913,1.0869565217391304,80.57065217391305,1.358695652173913,5.298913043478261
2018,3,BN,0.8152173913043478,0.0,4.619565217391304,0.0,0.8152173913043478,2.1739130434782608,1.358695652173913,82.06521739130434,1.9021739130434785,6.25
2018,3,BS,0.0,0.5434782608695652,2.989130434782609,0.0,2.4456521739130435,0.5434782608695652,0.0,82.06521739130434,2.1739130434782608,9.239130434782608
2018,3,RN,0.0,1.0869565217391304,4.891304347826087,0.0,0.2717391304347826,0.5434782608695652,0.0,83.42391304347827,1.9021739130434785,7.880434782608696
2018,3,RS,0.0,0.0,2.989130434782609,0.0,2.989130434782609,2.717391304347826,0.5434782608695652,78.26086956521739,1.0869565217391304,11.41304347826087
2018,3,UN,1.358695652173913,0.1358695652173913,5.706521739130435,1.4945652173913044,2.717391304347826,0.2717391304347826,1.0869565217391304,80.57065217391305,3.804347826086957,2.8532608695652173
2018,3,US,0.9510869565217392,0.0,5.0271739130434785,0.0,3.125,0.0,0.6793478260869565,82.74456521739131,4.211956521739131,3.260869565217391
2018,4,BN,0.0,0.0,2.717391304347826,0.8152173913043478,2.989130434782609,0.5434782608695652,1.358695652173913,76.63043478260869,3.532608695652174,11.41304347826087
2018,4,BS,0.5434782608695652,0.0,3.804347826086957,1.0869565217391304,3.804347826086957,0.2717391304347826,0.5434782608695652,76.90217391304348,4.3478260869565215,8.695652173913043
2018,4,RN,0.0,0.2717391304347826,3.260869565217391,0.0,0.8152173913043478,1.0869565217391304,0.2717391304347826,87.22826086956522,1.358695652173913,5.706521739130435
2018,4,RS,0.2717391304347826,0.0,5.978260869565218,0.0,2.4456521739130435,0.2717391304347826,1.9021739130434785,78.53260869565217,2.989130434782609,7.608695652173914
2018,4,UN,1.4945652173913044,0.0,3.3967391304347823,2.1739130434782608,3.260869565217391,0.0,0.4076086956521739,83.96739130434783,4.076086956521739,1.2228260869565217
2018,4,US,1.358695652173913,0.0,4.619565217391304,0.9510869565217392,4.3478260869565215,0.0,2.1739130434782608,77.58152173913044,4.211956521739131,4.755434782608696
2018,5,BN,3.0797101449275366,0.0,3.4420289855072466,0.0,3.260869565217391,0.0,0.9057971014492754,82.97101449275362,3.6231884057971016,2.717391304347826
2018,5,BS,0.0,0.2717391304347826,1.9021739130434785,0.0,2.4456521739130435,0.0,0.0,81.52173913043478,4.076086956521739,9.782608695652174
2018,5,RN,0.5434782608695652,0.0,4.619565217391304,0.0,1.6304347826086956,0.0,0.0,85.05434782608695,1.358695652173913,6.7934782608695645
2018,5,RS,0.2717391304347826,0.0,2.989130434782609,0.0,0.2717391304347826,1.0869565217391304,0.8152173913043478,82.6086956521739,0.5434782608695652,11.41304347826087
2018,5,UN,1.6304347826086956,0.0,3.6231884057971016,1.6304347826086956,2.717391304347826,0.0,0.7246376811594203,85.68840579710145,2.536231884057971,1.4492753623188406
2018,5,US,0.5434782608695652,0.0,4.076086956521739,0.6793478260869565,2.1739130434782608,0.0,0.4076086956521739,81.65760869565217,5.434782608695652,5.0271739130434785
2019,1,BN,0.0,5.253623188405797,8.695652173913043,0.7246376811594203,0.0,4.891304347826087,0.0,65.03623188405797,4.891304347826087,10.507246376811594
2019,1,BS,0.8152173913043478,2.4456521739130435,10.869565217391305,0.5434782608695652,1.0869565217391304,9.782608695652174,0.0,58.69565217391305,2.4456521739130435,13.31521739130435
2019,1,RN,0.2717391304347826,2.1739130434782608,8.423913043478262,0.0,0.0,4.076086956521739,0.0,64.67391304347827,5.706521739130435,14.673913043478262
2019,1,RS,0.0,3.804347826086957,10.597826086956522,0.0,0.0,6.521739130434782,0.0,65.48913043478261,4.3478260869565215,9.239130434782608
2019,1,UN,0.5434782608695652,2.309782608695652,10.869565217391305,1.358695652173913,0.0,1.358695652173913,1.4945652173913044,69.42934782608695,5.298913043478261,7.336956521739131
2019,1,US,0.2717391304347826,1.2228260869565217,9.646739130434783,2.5815217391304346,0.5434782608695652,0.6793478260869565,1.2228260869565217,69.15760869565217,3.6684782608695654,11.005434782608695
2019,2,BS,0.36231884057971014,6.340579710144928,13.586956521739129,0.36231884057971014,1.0869565217391304,3.804347826086957,0.5434782608695652,58.87681159420289,6.340579710144928,8.695652173913043
2019,2,RN,0.0,7.065217391304348,14.945652173913043,0.0,1.358695652173913,8.152173913043478,0.0,58.152173913043484,5.706521739130435,4.619565217391304
2019,2,RS,0.8152173913043478,1.9021739130434785,10.597826086956522,0.5434782608695652,0.5434782608695652,1.9021739130434785,0.5434782608695652,66.84782608695652,4.891304347826087,11.41304347826087
2019,2,UN,1.2228260869565217,6.25,11.956521739130435,0.4076086956521739,0.5434782608695652,2.989130434782609,1.0869565217391304,62.09239130434783,5.298913043478261,8.152173913043478
2019,2,US,0.4076086956521739,1.4945652173913044,9.103260869565217,0.6793478260869565,0.8152173913043478,0.6793478260869565,2.1739130434782608,63.58695652173913,6.385869565217392,14.673913043478262
2019,3,BN,0.2717391304347826,4.076086956521739,10.326086956521738,0.0,0.0,6.521739130434782,1.6304347826086956,64.94565217391305,3.532608695652174,8.695652173913043
2019,3,BS,0.0,4.076086956521739,10.597826086956522,0.0,0.0,2.989130434782609,0.0,63.315217391304344,2.989130434782609,16.032608695652172
2019,3,RN,0.0,1.6304347826086956,12.5,0.0,0.0,5.978260869565218,0.0,63.04347826086957,1.6304347826086956,15.217391304347828
2019,3,RS,0.0,5.706521739130435,12.228260869565217,0.0,0.0,5.434782608695652,0.0,57.608695652173914,3.804347826086957,15.217391304347828
2019,3,UN,1.358695652173913,3.804347826086957,12.364130434782608,1.4945652173913044,0.2717391304347826,1.766304347826087,0.5434782608695652,65.35326086956522,6.657608695652175,6.385869565217392
2019,3,US,0.5434782608695652,2.309782608695652,9.918478260869565,0.8152173913043478,0.5434782608695652,1.4945652173913044,2.309782608695652,66.57608695652173,5.842391304347826,9.646739130434783
2019,4,BN,0.0,1.6304347826086956,6.521739130434782,0.5434782608695652,0.2717391304347826,6.25,1.358695652173913,69.29347826086956,3.260869565217391,10.869565217391305
2019,4,BS,0.5434782608695652,2.1739130434782608,3.532608695652174,1.0869565217391304,0.0,1.358695652173913,1.0869565217391304,77.98913043478261,2.1739130434782608,10.054347826086957
2019,4,RN,0.0,7.336956521739131,8.695652173913043,0.0,0.0,6.7934782608695645,0.0,66.30434782608695,2.4456521739130435,8.423913043478262
2019,4,RS,0.0,3.804347826086957,10.869565217391305,0.0,0.2717391304347826,5.706521739130435,0.0,65.76086956521739,3.532608695652174,10.054347826086957
2019,4,UN,1.9021739130434785,5.163043478260869,7.336956521739131,1.9021739130434785,0.2717391304347826,1.0869565217391304,1.0869565217391304,74.59239130434783,3.804347826086957,2.8532608695652173
2019,4,US,1.2228260869565217,1.6304347826086956,3.940217391304348,1.2228260869565217,0.4076086956521739,1.0869565217391304,2.5815217391304346,69.29347826086956,4.619565217391304,13.994565217391305
2019,5,BN,2.4456521739130435,4.891304347826087,8.423913043478262,0.0,0.0,1.6304347826086956,0.8152173913043478,69.83695652173914,2.989130434782609,8.967391304347826
2019,5,BS,0.0,2.1739130434782608,5.434782608695652,0.0,0.0,0.8152173913043478,2.1739130434782608,66.57608695652173,5.163043478260869,17.66304347826087
2019,5,RN,1.0869565217391304,5.434782608695652,12.771739130434783,0.0,0.0,1.358695652173913,0.8152173913043478,63.858695652173914,3.532608695652174,11.141304347826086
2019,5,RS,0.0,2.989130434782609,1.9021739130434785,0.0,0.0,1.9021739130434785,0.8152173913043478,71.46739130434783,1.358695652173913,19.565217391304348
2019,5,UN,1.6304347826086956,3.125,10.597826086956522,0.6793478260869565,0.8152173913043478,0.4076086956521739,0.6793478260869565,67.66304347826086,7.336956521739131,7.065217391304348
2019,5,US,1.0869565217391304,1.358695652173913,5.163043478260869,2.717391304347826,0.0,0.0,0.4076086956521739,74.04891304347827,2.989130434782609,12.228260869565217
2020,1,BN,0.2717391304347826,1.358695652173913,10.326086956521738,0.0,6.7934782608695645,5.434782608695652,0.2717391304347826,71.46739130434783,4.076086956521739,0.0
2020,1,BS,0.0,1.358695652173913,16.847826086956523,0.0,7.608695652173914,4.076086956521739,0.0,67.11956521739131,2.989130434782609,0.0
2020,1,RN,0.0,0.8152173913043478,16.847826086956523,0.0,9.239130434782608,8.695652173913043,0.0,62.22826086956522,2.1739130434782608,0.0
2020,1,RS,0.2717391304347826,1.6304347826086956,12.5,0.0,11.956521739130435,2.1739130434782608,0.0,65.48913043478261,4.619565217391304,1.358695652173913
2020,1,UN,0.6793478260869565,0.9510869565217392,13.31521739130435,0.4076086956521739,6.657608695652175,2.5815217391304346,2.309782608695652,67.66304347826086,5.298913043478261,0.1358695652173913
2020,1,US,0.9510869565217392,0.5434782608695652,13.043478260869565,1.9021739130434785,5.298913043478261,0.4076086956521739,0.9510869565217392,74.18478260869566,2.717391304347826,0.0
2020,2,BN,0.2717391304347826,2.989130434782609,16.847826086956523,0.0,13.31521739130435,3.260869565217391,1.358695652173913,56.52173913043478,5.434782608695652,0.0
2020,2,BS,0.0,0.2717391304347826,14.130434782608695,1.0869565217391304,8.695652173913043,1.0869565217391304,0.2717391304347826,71.73913043478261,2.4456521739130435,0.2717391304347826
2020,2,RN,0.0,4.3478260869565215,16.032608695652172,0.0,14.130434782608695,7.336956521739131,1.9021739130434785,51.08695652173913,4.3478260869565215,0.8152173913043478
2020,2,RS,0.2717391304347826,1.0869565217391304,16.032608695652172,0.5434782608695652,4.891304347826087,2.1739130434782608,1.358695652173913,67.3913043478261,5.978260869565218,0.2717391304347826
2020,2,UN,1.4945652173913044,0.9510869565217392,12.228260869565217,1.0869565217391304,5.0271739130434785,1.0869565217391304,0.4076086956521739,72.55434782608695,5.163043478260869,0.0
2020,2,US,0.2717391304347826,1.2228260869565217,14.945652173913043,1.0869565217391304,4.211956521739131,1.4945652173913044,0.5434782608695652,71.05978260869566,4.755434782608696,0.4076086956521739
2020,3,BN,0.8152173913043478,2.989130434782609,14.945652173913043,0.0,6.521739130434782,5.163043478260869,1.6304347826086956,61.95652173913043,5.978260869565218,0.0
2020,3,BS,0.0,0.5434782608695652,13.31521739130435,0.0,4.076086956521739,4.891304347826087,2.4456521739130435,70.38043478260869,4.076086956521739,0.2717391304347826
2020,3,RN,0.5434782608695652,2.1739130434782608,14.673913043478262,0.0,4.891304347826087,7.608695652173914,1.0869565217391304,64.67391304347827,4.3478260869565215,0.0
2020,3,RS,0.0,2.1739130434782608,14.402173913043478,0.0,2.717391304347826,5.434782608695652,0.5434782608695652,71.46739130434783,3.260869565217391,0.0
2020,3,UN,2.0380434782608696,1.0869565217391304,9.918478260869565,1.2228260869565217,6.521739130434782,1.766304347826087,1.0869565217391304,70.24456521739131,5.978260869565218,0.1358695652173913
2020,3,US,0.8152173913043478,0.8152173913043478,14.402173913043478,0.8152173913043478,4.3478260869565215,1.6304347826086956,0.2717391304347826,72.55434782608695,3.804347826086957,0.5434782608695652
2020,4,BN,0.2717391304347826,0.8152173913043478,13.586956521739129,2.717391304347826,8.423913043478262,1.6304347826086956,1.9021739130434785,63.858695652173914,5.978260869565218,0.8152173913043478
